USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,SPECIES
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",13-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",13-Jul-87,40.557665,-115.525999,female,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",14-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",14-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",14-Jul-87,40.557665,-115.525999,hermaphrodite,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",15-Jul-87,40.557665,-115.525999,female,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",15-Jul-87,40.557665,-115.525999,female,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",16-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",20-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Kingston Creek, near Kingston Campground, Toiyabe Mts.",17-Jul-86,39.22604,-117.142589,female,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Kingston Creek, near Kingston Campground, Toiyabe Mts.",17-Jul-86,39.22604,-117.142589,male,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Kingston Creek, near Kingston Campground, Toiyabe Mts.",17-Jul-86,39.22604,-117.142589,male,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",21-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",22-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",22-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",22-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",22-Jul-90,39.322,-114.264,female,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,female,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",23-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",24-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",24-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
